,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez,genename
ENSG00000198668.12,3602.66883561403,-0.507410367419027,0.17661561824834,0.00177425457794949,0.0387713033116016,CALM1,801,calmodulin 1
ENSG00000018610.14,551.190883779939,-0.507057283745802,0.212949141343759,0.00745410417955737,0.0975732472553006,CXorf56,63932,chromosome X open reading frame 56
ENSG00000168291.13,5085.44238567417,-0.493561520063876,0.156630645889658,0.000838333044232564,0.0237000874553944,PDHB,5162,pyruvate dehydrogenase E1 beta subunit
ENSG00000145191.15,568.818795507904,-0.490807606882369,0.198891175788907,0.00574468047928654,0.0813135552929929,EIF2B5,8893,eukaryotic translation initiation factor 2B subunit epsilon
ENSG00000104413.18,2.60033028598166,-0.487104824837226,0.97043953601312,0.00151329043523193,0.0349186965444062,ESRP1,54845,epithelial splicing regulatory protein 1
ENSG00000183665.5,259.403701542774,-0.471233461297863,0.196379084566462,0.00761529212564929,0.0987411373735503,TRMT12,55039,tRNA methyltransferase 12 homolog
ENSG00000118705.17,18336.4606996518,-0.461527102525525,0.160236556310284,0.0019724272613873,0.0414811074666146,RPN2,6185,ribophorin II
ENSG00000077721.16,1236.60938199715,-0.45009452005344,0.149769078761221,0.00136212719463361,0.0326248381548008,UBE2A,7319,ubiquitin conjugating enzyme E2 A
ENSG00000110169.11,19.0778100076077,-0.444955422855859,0.80637064827938,0.00620154366956369,0.086072934069719,HPX,3263,hemopexin
ENSG00000082293.13,14.2496115843036,-0.427577387751547,0.79221048368727,0.00542752409746839,0.078874426736665,COL19A1,1310,collagen type XIX alpha 1 chain
ENSG00000269964.3,3.00169246430094,-0.411678565134707,0.788062012538116,0.000840482440719496,0.0237266105365168,MEI4,101928601,meiotic double-stranded break formation protein 4
ENSG00000250748.6,11.9872601272155,-0.408714353947909,0.756835609563084,0.00564808743365766,0.0803861907511084,LOC105369187,105369187,uncharacterized LOC105369187
ENSG00000123610.5,129.868935750059,-0.407862131610083,0.773560492626712,0.00235272903622647,0.0462887408448037,TNFAIP6,7130,TNF alpha induced protein 6
ENSG00000141668.10,9.48006258354651,-0.402392346955714,0.759759111303289,0.00213626151979959,0.0436404697835467,CBLN2,147381,cerebellin 2 precursor
ENSG00000227081.5,10.217572469296,-0.400945877685379,0.756621651269356,0.00247571101028842,0.0480603786556366,NA,NA,NA
ENSG00000228061.7,10.5147973007118,-0.391678513293498,0.76391181926258,0.000177372461547898,0.00769506440098993,NA,NA,NA
ENSG00000229314.5,8.69254165342239,-0.390130186568594,0.740218544777002,0.00169583333832682,0.037453121775171,ORM1,5004,orosomucoid 1
ENSG00000099937.11,5.77958588811735,-0.389718717872158,0.727328344373819,0.00429544330427798,0.0681671040941169,SERPIND1,3053,serpin family D member 1
ENSG00000108018.15,5.19265631181491,-0.380157429456269,0.718099960301294,0.00110569694900261,0.0283535225063941,SORCS1,114815,sortilin related VPS10 domain containing receptor 1
ENSG00000101307.15,36.9568275087243,-0.379832294291571,0.697613750260333,0.00758934456418816,0.0985281658791154,SIRPB1,10326,signal regulatory protein beta 1
ENSG00000248371.5,2.8988428238972,-0.378854844397336,0.714919140096231,0.00241277402697468,0.0471037223719,LINC02056,102477328,long intergenic non-protein coding RNA 2056
ENSG00000173262.11,8.84845910638564,-0.36759924364813,0.685200396846996,0.00273703326085084,0.0513976100726382,SLC2A14,144195,solute carrier family 2 member 14
ENSG00000258807.5,2.98859082886904,-0.353772106212805,0.67074888969028,0.00378558187239681,0.0628722562338519,NA,NA,NA
ENSG00000206199.11,2.67296539771878,-0.35116890872238,0.669518894883398,0.0015545438411072,0.0354692057511184,ANKUB1,389161,ankyrin repeat and ubiquitin domain containing 1
ENSG00000169245.6,64.3261304859411,-0.338965617636753,0.658101876162689,0.00120697124699629,0.0299485167689943,CXCL10,3627,C-X-C motif chemokine ligand 10
ENSG00000101850.13,2.52484779696504,-0.325152855256632,0.626528190494362,0.00411585237439119,0.0662828397164601,GPR143,4935,G protein-coupled receptor 143
ENSG00000239920.2,12.7140708548775,-0.310360864262116,0.605042497950921,0.00772212760786943,0.099484101372797,NA,NA,NA
ENSG00000236366.3,4.29004868415177,-0.295885139328492,0.600341701164926,0.000569119553267912,0.0177103158425958,LOC153910,153910,uncharacterized LOC153910
ENSG00000166501.14,5.92381527404828,-0.293841079111219,0.584040287867626,0.00762696751383698,0.0987687520221166,PRKCB,5579,protein kinase C beta
ENSG00000214866.9,17.8939727573209,-0.283421800541662,0.588025535389,0.00019747623151696,0.00835506497489269,DCDC2C,728597,doublecortin domain containing 2C
ENSG00000203837.5,7.41581608239858,-0.280977052204767,0.584867325170606,0.000314598935835911,0.0117302889697087,PNLIPRP3,119548,pancreatic lipase related protein 3
ENSG00000049249.8,24.9409272686209,-0.27269585491648,0.565718593837775,0.00683403585148014,0.092132597987316,TNFRSF9,3604,TNF receptor superfamily member 9
ENSG00000124721.18,4.54985578911153,-0.26968446215558,0.564224120553564,0.00334258381914442,0.0583725143910334,DNAH8,1769,dynein axonemal heavy chain 8
ENSG00000158874.11,8.30804194230261,-0.263477370445251,0.561949677803667,0.00183546674851614,0.0396483808912244,APOA2,336,apolipoprotein A2
ENSG00000162947.5,6.0494440768399,-0.261295086967525,0.555876195717172,0.00339929830590522,0.0589154766686789,LINC01931,150596,long intergenic non-protein coding RNA 1931
ENSG00000172817.4,6.7307273129474,-0.254347285378094,0.548069845703699,0.00555672517925513,0.0798722480211211,CYP7B1,9420,cytochrome P450 family 7 subfamily B member 1
ENSG00000164116.16,6.66984576990563,-0.251174286563513,0.54872701627485,0.00142973247001547,0.0334172228712213,GUCY1A1,2982,guanylate cyclase 1 soluble subunit alpha 1
ENSG00000187323.12,138.212708124428,-0.245173123903947,0.549045506341911,7.80152633823733e-05,0.00417169989776443,DCC,1630,DCC netrin 1 receptor
ENSG00000251011.6,3.35417907403747,-0.242715019838665,0.539506521340816,0.00337678993561558,0.0587220932164947,NA,NA,NA
ENSG00000243955.6,51.8644489829119,-0.237765975879052,0.54236640764798,7.82492355839072e-05,0.00417342701333344,GSTA1,2938,glutathione S-transferase alpha 1
ENSG00000196611.5,14212.6003378882,-0.237343663621819,0.536489155121024,0.00363614988033951,0.0612756397587507,MMP1,4312,matrix metallopeptidase 1
ENSG00000196656.7,93.8378294676888,-0.235045713668303,0.536216911557833,0.00152149216943423,0.0349186965444062,NA,NA,NA
ENSG00000265190.6,55.5932741774746,-0.226485029123235,0.527846481610236,0.00269823115192388,0.0508999047018347,ANXA8,653145,annexin A8
ENSG00000144834.14,70.8411306835166,-0.219520391205626,0.524835840205809,0.00021098335464209,0.00880864092440808,TAGLN3,29114,transgelin 3
ENSG00000118271.10,20.9744261402478,-0.204602872564506,0.510127867062543,0.00366367609303334,0.0613421781929643,TTR,7276,transthyretin
ENSG00000258183.6,10.6067272994872,-0.191236581740671,0.500127325056784,0.00189508041426014,0.0403889664222139,LINC02392,105369893,long intergenic non-protein coding RNA 2392
ENSG00000250038.7,10.9596915123232,-0.173840903713023,0.489755087771014,0.00179059026415859,0.0390458113029482,NA,NA,NA
ENSG00000197249.14,137.817361665976,-0.167201948417293,0.485236743470941,0.00736247271962225,0.0967358796570558,SERPINA1,5265,serpin family A member 1
ENSG00000132703.4,6.56638241690574,-0.157376747241514,0.482390196186143,0.000127228184661045,0.0059974033106507,APCS,325,"amyloid P component, serum"
ENSG00000134258.17,9.78607108775482,-0.150807009356305,0.477297184110067,0.00494718397206383,0.0748796443050766,VTCN1,79679,V-set domain containing T cell activation inhibitor 1
ENSG00000205403.13,357.382538552079,-0.145421301810528,0.474264083686901,0.00664294055546687,0.0899666307950468,CFI,3426,complement factor I
ENSG00000123500.10,42.8034945807423,-0.134313439224062,0.469374788687373,0.000597040217812998,0.0184405227871973,COL10A1,1300,collagen type X alpha 1 chain
ENSG00000163207.7,5.59226548885051,-0.133525624954797,0.469026567744307,0.00261659086347258,0.0499979051973237,IVL,3713,involucrin
ENSG00000285304.1,4.52248649936441,-0.0927931887911651,0.453884111306094,0.00187300022690309,0.0401656649694638,NA,NA,NA
ENSG00000260537.2,60.2187757327157,-0.0828843079658192,0.450555390659469,2.12509882523529e-10,1.33263015422482e-07,NA,NA,NA
ENSG00000170099.6,78.015477784935,-0.0383642738968093,0.441234124564954,3.69897243301455e-05,0.00234087264614077,SERPINA6,866,serpin family A member 6
ENSG00000276077.4,14.1670487991043,-0.0354701866139922,0.441075496458114,5.54771673936424e-05,0.00318017867602226,LOC102724951,102724951,uncharacterized LOC102724951
ENSG00000244067.3,44.1010191521062,-0.0354404753468783,0.441044416054955,7.75704947963402e-05,0.00415866274434058,GSTA2,2939,glutathione S-transferase alpha 2
ENSG00000254692.1,98.3866616652724,-0.029633970220252,0.440571978337778,3.13403455811626e-05,0.00203948777187603,NA,NA,NA
ENSG00000213886.4,35.2520108707064,-0.0290780133014918,0.440412283594078,0.000261280927464666,0.0104180106222617,UBD,10537,ubiquitin D
ENSG00000187185.4,49.3798512037732,-0.0270210629769519,0.439784091709401,0.00149126760486802,0.0345967397030704,LOC388282,388282,uncharacterized LOC388282
ENSG00000176153.12,1806.52357744701,-0.0257877477026866,0.439814646264022,0.00218822096061854,0.0442217232021877,GPX2,2877,glutathione peroxidase 2
ENSG00000241119.2,125.645438368968,-0.0249382963482827,0.439686253579057,0.00258520254527834,0.0496255546434631,UGT1A9,54600,UDP glucuronosyltransferase family 1 member A9
ENSG00000131002.12,136.565237668653,-0.024895249082137,0.439685028641493,0.00231630632879732,0.0457897795543194,TXLNGY,246126,"taxilin gamma pseudogene, Y-linked"
ENSG00000164626.9,31.3800259735731,-0.0243632818129429,0.4392966666413,0.00210658139921425,0.0432047527010304,KCNK5,8645,potassium two pore domain channel subfamily K member 5
ENSG00000228589.3,33.543657288271,-0.023988783915859,0.439610689405324,0.00286873209815745,0.0529726772603431,NA,NA,NA
ENSG00000129824.16,1193.72418034035,-0.0237846059189945,0.439528141262522,0.00358579959490931,0.0608233908336503,RPS4Y1,6192,ribosomal protein S4 Y-linked 1
ENSG00000267426.5,15.4772478529218,-0.0226808134621525,0.439407216535348,0.00368666942834216,0.0615257557662198,NA,NA,NA
ENSG00000019186.10,9196.87977538699,-0.0212022333935282,0.439211187049883,0.00698072934864372,0.0932545371241752,CYP24A1,1591,cytochrome P450 family 24 subfamily A member 1
ENSG00000115008.6,55.1515985997061,-0.00567603772792473,0.439054579964377,0.000245943578581017,0.00990495326291857,IL1A,3552,interleukin 1 alpha
ENSG00000074317.11,13.6312992622011,-0.00340067967119953,0.439018001373034,0.0041303934520858,0.0663634708664178,SNCB,6620,synuclein beta
ENSG00000140379.8,18.6819734050268,-0.00295429024239781,0.438976139227393,0.00462712789232555,0.0717224021635367,BCL2A1,597,BCL2 related protein A1
ENSG00000144837.9,22.4893041424098,0.00734557068956905,0.438095155088209,0.00328319224354664,0.0580208200580308,PLA1A,51365,phospholipase A1 member A
ENSG00000231683.6,75.5048759161512,0.0153851336420837,0.438446876151639,0.00593472144951636,0.0834790994043174,LOC101927136,101927136,uncharacterized LOC101927136
ENSG00000067048.17,243.84129348823,0.0161365391861994,0.438199584681443,0.00162878843468148,0.0367053503935802,DDX3Y,8653,DEAD-box helicase 3 Y-linked
ENSG00000053108.17,540.954420678241,0.0195355089099381,0.438434190533086,0.00182058151193928,0.0395010916108738,FSTL4,23105,follistatin like 4
ENSG00000145920.15,1342.35507858904,0.0210041911988813,0.439002179944028,0.00292670834086005,0.0536675280934855,CPLX2,10814,complexin 2
ENSG00000262943.7,23.2399762288693,0.0215752392601935,0.439032284144066,0.00405122585832044,0.0655481375387672,ALOX12P2,245,arachidonate 12-lipoxygenase pseudogene 2
ENSG00000108602.18,13294.0191038798,0.0219867846712289,0.438811576523819,0.00181823363262767,0.0395010916108738,ALDH3A1,218,aldehyde dehydrogenase 3 family member A1
ENSG00000139800.8,29.4153587018871,0.0238722300501776,0.43886756286584,0.00136973143344804,0.0326934513076974,ZIC5,85416,Zic family member 5
ENSG00000136155.17,107.511552318741,0.0241915013260541,0.438572581088574,0.000620110677021559,0.0189382253175846,SCEL,8796,sciellin
ENSG00000105289.15,26.9204422434835,0.0243443794032784,0.439540230353243,0.00211956585797879,0.0433421895899338,TJP3,27134,tight junction protein 3
ENSG00000124664.11,41.3820989975596,0.0266802101259393,0.439776517065185,0.00133773448028698,0.0321896248082079,SPDEF,25803,SAM pointed domain containing ETS transcription factor
ENSG00000099812.9,231.130352290988,0.030603425818998,0.439462493750466,0.000251094862432568,0.0100505939713338,MISP,126353,mitotic spindle positioning
ENSG00000120211.4,270.868732865139,0.0322805857436957,0.439653865803803,0.000295125693733883,0.011312125149022,INSL4,3641,insulin like 4
ENSG00000205609.12,56.0042442831744,0.0328654028675956,0.440855241933778,4.95604118005266e-07,7.95041210697751e-05,EIF3CL,728689,eukaryotic translation initiation factor 3 subunit C like
ENSG00000163235.16,188.601473363364,0.0435246634332047,0.440193116007761,9.68019911773691e-06,0.000817640981805909,TGFA,7039,transforming growth factor alpha
ENSG00000133636.11,122.994921624684,0.0436855662506248,0.440973411287862,3.60824164948795e-05,0.00229045867161054,NTS,4922,neurotensin
ENSG00000173930.9,38.6743747527132,0.0554862046108302,0.443552405756754,2.2226084061897e-06,0.000262826619186798,SLCO4C1,353189,solute carrier organic anion transporter family member 4C1
ENSG00000039068.19,171.883885773005,0.0656839469310277,0.445414353080371,2.30199304507349e-07,4.10667621334058e-05,CDH1,999,cadherin 1
ENSG00000158055.15,46.9550200510672,0.0969911772006512,0.452467438936798,4.65051706853306e-10,2.58557140439504e-07,GRHL3,57822,grainyhead like transcription factor 3
ENSG00000251410.2,14.3021339219744,0.126887687430408,0.463931737525266,0.00558023471351946,0.0801369723536237,NA,NA,NA
ENSG00000286625.1,4.54857235904717,0.204000203636381,0.511971232516766,0.000895015621181884,0.0246952710196505,NA,NA,NA
ENSG00000174348.14,13.9581918669207,0.204252935682645,0.509053937324747,0.00289946854688539,0.0533437728702882,PODN,127435,podocan
ENSG00000169071.15,7.13663048005828,0.210928138372159,0.515449083265458,0.000905499216658015,0.0248849944083944,ROR2,4920,receptor tyrosine kinase like orphan receptor 2
ENSG00000285791.1,12.904580585069,0.222629936779993,0.521933382600064,0.0073004726371939,0.0964172069788814,NA,NA,NA
ENSG00000260037.5,2.81813569206831,0.233331194668436,0.531218893004529,0.00639148961306973,0.0878256879501096,NA,NA,NA
ENSG00000224958.6,6.29515559237167,0.236400934550151,0.534274466365824,0.00525378563993832,0.0774372080006293,PGM5-AS1,572558,PGM5 antisense RNA 1
ENSG00000160471.13,11.3616406240744,0.24934533189157,0.552884089679627,0.000136470099824282,0.00633209023713833,COX6B2,125965,cytochrome c oxidase subunit 6B2
ENSG00000130477.15,87.857943800684,0.252265126188122,0.545732672143913,0.00498491333691101,0.0750784545808125,UNC13A,23025,unc-13 homolog A
ENSG00000235535.8,3.42702574212972,0.253230605726722,0.54487899333608,0.00428647295720655,0.0680769542413141,NA,NA,NA
ENSG00000244731.8,22.8545586642364,0.259818941829278,0.549357372997155,0.00502544081089805,0.0753597624208147,C4A,720,complement C4A (Rodgers blood group)
ENSG00000133315.11,25.0533579063334,0.267883018202045,0.557544663849509,0.0065020049210403,0.0888135246442297,MACROD1,28992,mono-ADP ribosylhydrolase 1
ENSG00000172803.18,5.18306095298169,0.281184388405982,0.569361214331378,0.00649219102081328,0.0887966959581692,SNX32,254122,sorting nexin 32
ENSG00000174951.11,13.6603390031123,0.310711832128335,0.606602425722784,0.00675503019739629,0.0912458191285371,FUT1,2523,fucosyltransferase 1 (H blood group)
ENSG00000084110.11,9.68986900951253,0.31115060036707,0.617954010073178,0.00116753982739346,0.0292506890896856,HAL,3034,histidine ammonia-lyase
ENSG00000171385.9,5.84262592340498,0.313247112944948,0.616426197056809,0.00246727647000375,0.0479866722464827,KCND3,3752,potassium voltage-gated channel subfamily D member 3
ENSG00000174600.14,5.16902412107775,0.313542250086186,0.617130725790768,0.0016318218982359,0.0367053503935802,CMKLR1,1240,chemerin chemokine-like receptor 1
ENSG00000240240.9,11.5672009944528,0.337208095791145,0.643167209906467,0.00500124451294199,0.0751603151422088,NA,NA,NA
ENSG00000099994.11,48.8207589868196,0.347844917199865,0.656379795510839,0.00568961388912922,0.0807983852859598,SUSD2,56241,sushi domain containing 2
ENSG00000278570.5,6.05202058218707,0.34874707848414,0.655258434252082,0.0054874906813831,0.0792532427532744,NR2E3,10002,nuclear receptor subfamily 2 group E member 3
ENSG00000232973.13,7.77296397590486,0.351235044376998,0.669837481863834,0.00129495633539233,0.0314159746830116,CYP1B1-AS1,285154,CYP1B1 antisense RNA 1
ENSG00000161381.14,18.6414254037879,0.355063581021109,0.673399722808927,0.00157457613308792,0.0356892426047331,PLXDC1,57125,plexin domain containing 1
